Time,Temperature,v_sigma,technique,kernel,smooth,variogram_model,nugget
2.404040404040404,532.1212121212121,0.007146511651083348,kriging,,,spherical,0.0
2.505050505050505,532.1212121212121,0.0071256638027494415,kriging,,,spherical,0.0
2.606060606060606,532.1212121212121,0.007105369833978048,kriging,,,spherical,0.0
2.707070707070707,532.1212121212121,0.007085636811291778,kriging,,,spherical,0.0
2.808080808080808,532.1212121212121,0.007066471262340304,kriging,,,spherical,0.0
2.909090909090909,532.1212121212121,0.007047879173121797,kriging,,,spherical,0.0
3.0101010101010104,532.1212121212121,0.007029865988227333,kriging,,,spherical,0.0
3.111111111111111,532.1212121212121,0.007012436614166078,kriging,,,spherical,0.0
3.212121212121212,532.1212121212121,0.006995595425798358,kriging,,,spherical,0.0
3.313131313131313,532.1212121212121,0.006979346275873864,kriging,,,spherical,0.0
3.4141414141414144,532.1212121212121,0.0069636925076389565,kriging,,,spherical,0.0
3.515151515151515,532.1212121212121,0.006948636970445121,kriging,,,spherical,0.0
3.616161616161616,532.1212121212121,0.006934182038256523,kriging,,,spherical,0.0
3.717171717171717,532.1212121212121,0.006920329630922854,kriging,,,spherical,0.0
3.8181818181818183,532.1212121212121,0.006907081238050445,kriging,,,spherical,0.0
3.919191919191919,532.1212121212121,0.006894437945274469,kriging,,,spherical,0.0
4.020202020202021,532.1212121212121,0.0068824004627056805,kriging,,,spherical,0.0
4.121212121212121,532.1212121212121,0.006870969155297794,kriging,,,spherical,0.0
4.222222222222222,532.1212121212121,0.006860144074857737,kriging,,,spherical,0.0
4.3232323232323235,532.1212121212121,0.006849924993398922,kriging,,,spherical,0.0
4.424242424242424,532.1212121212121,0.006840311437519851,kriging,,,spherical,0.0
4.525252525252525,532.1212121212121,0.006831302723475698,kriging,,,spherical,0.0
4.626262626262626,532.1212121212121,0.0068228979925995,kriging,,,spherical,0.0
4.727272727272727,532.1212121212121,0.006815096246722782,kriging,,,spherical,0.0
4.828282828282829,532.1212121212121,0.006807896383242701,kriging,,,spherical,0.0
4.929292929292929,532.1212121212121,0.006801297229483782,kriging,,,spherical,0.0
5.03030303030303,532.1212121212121,0.006795297576007636,kriging,,,spherical,0.0
5.1313131313131315,532.1212121212121,0.006789896208533423,kriging,,,spherical,0.0
5.232323232323232,532.1212121212121,0.0067850919381446636,kriging,,,spherical,0.0
5.333333333333334,532.1212121212121,0.0067808836294746535,kriging,,,spherical,0.0
5.434343434343434,532.1212121212121,0.0067772702265829965,kriging,,,spherical,0.0
5.5353535353535355,532.1212121212121,0.0067742507762589095,kriging,,,spherical,0.0
5.636363636363637,532.1212121212121,0.006771824448512844,kriging,,,spherical,0.0
5.737373737373737,532.1212121212121,0.006769990554047143,kriging,,,spherical,0.0
5.838383838383838,532.1212121212121,0.006768748558526556,kriging,,,spherical,0.0
5.9393939393939394,532.1212121212121,0.0067680980935029686,kriging,,,spherical,0.0
6.040404040404041,532.1212121212121,0.0067680389638822315,kriging,,,spherical,0.0
6.141414141414141,532.1212121212121,0.006768571151856836,kriging,,,spherical,0.0
6.242424242424242,532.1212121212121,0.006769694817264186,kriging,,,spherical,0.0
6.343434343434343,532.1212121212121,0.006771410294366742,kriging,,,spherical,0.0
6.444444444444445,532.1212121212121,0.006773718085087044,kriging,,,spherical,0.0
6.545454545454545,532.1212121212121,0.006776618848766714,kriging,,,spherical,0.0
6.646464646464646,532.1212121212121,0.006780113388554549,kriging,,,spherical,0.0
6.747474747474747,532.1212121212121,0.006784202634562592,kriging,,,spherical,0.0
6.848484848484849,532.1212121212121,0.006788887623962835,kriging,,,spherical,0.0
