Time,Temperature,At_sigma,technique,kernel,smooth,variogram_model,nugget
7.858585858585858,587.2727272727273,3.375180560561354,kriging,,,exponential,0.0
7.959595959595959,587.2727272727273,3.377858421653451,kriging,,,exponential,0.0
8.06060606060606,587.2727272727273,3.3805997517864523,kriging,,,exponential,0.0
8.161616161616163,587.2727272727273,3.3834040260942966,kriging,,,exponential,0.0
8.262626262626263,587.2727272727273,3.3862707082871064,kriging,,,exponential,0.0
8.363636363636363,587.2727272727273,3.389199250868293,kriging,,,exponential,0.0
8.464646464646464,587.2727272727273,3.392189095362656,kriging,,,exponential,0.0
8.565656565656566,587.2727272727273,3.395239672555314,kriging,,,exponential,0.0
8.666666666666668,587.2727272727273,3.3983504027412677,kriging,,,exponential,0.0
8.767676767676768,587.2727272727273,3.4015206959852637,kriging,,,exponential,0.0
8.868686868686869,587.2727272727273,3.40474995239182,kriging,,,exponential,0.0
8.969696969696969,587.2727272727273,3.4080375623848003,kriging,,,exponential,0.0
9.070707070707071,587.2727272727273,3.41138290699653,kriging,,,exponential,0.0
9.171717171717171,587.2727272727273,3.414785358165655,kriging,,,exponential,0.0
9.272727272727273,587.2727272727273,3.4182442790436047,kriging,,,exponential,0.0
9.373737373737374,587.2727272727273,3.4217590243091647,kriging,,,exponential,0.0
9.474747474747474,587.2727272727273,3.425328940490491,kriging,,,exponential,0.0
9.575757575757574,587.2727272727273,3.428953366294247,kriging,,,exponential,0.0
9.676767676767676,587.2727272727273,3.4326316329412863,kriging,,,exponential,0.0
9.777777777777779,587.2727272727273,3.436363064508304,kriging,,,exponential,0.0
9.878787878787879,587.2727272727273,3.4401469782749143,kriging,,,exponential,0.0
9.97979797979798,587.2727272727273,3.4439826850755133,kriging,,,exponential,0.0
10.080808080808081,587.2727272727273,3.4478694896556417,kriging,,,exponential,0.0
10.181818181818182,587.2727272727273,3.4518066910317398,kriging,,,exponential,0.0
10.282828282828282,587.2727272727273,3.455793582854251,kriging,,,exponential,0.0
10.383838383838384,587.2727272727273,3.4598294537730965,kriging,,,exponential,0.0
10.484848484848484,587.2727272727273,3.4639135878050444,kriging,,,exponential,0.0
10.585858585858587,587.2727272727273,3.468045264702553,kriging,,,exponential,0.0
10.686868686868687,587.2727272727273,3.472223760323135,kriging,,,exponential,0.0
10.787878787878787,587.2727272727273,3.476448346999003,kriging,,,exponential,0.0
10.88888888888889,587.2727272727273,3.4807182939063033,kriging,,,exponential,0.0
10.98989898989899,587.2727272727273,3.485032867433288,kriging,,,exponential,0.0
11.09090909090909,587.2727272727273,3.4893913315470035,kriging,,,exponential,0.0
11.191919191919192,587.2727272727273,3.493792948157939,kriging,,,exponential,0.0
11.292929292929292,587.2727272727273,3.4982369774820983,kriging,,,exponential,0.0
11.393939393939394,587.2727272727273,3.5027226783998118,kriging,,,exponential,0.0
11.494949494949495,587.2727272727273,3.5072493088113013,kriging,,,exponential,0.0
11.595959595959595,587.2727272727273,3.5118161259879095,kriging,,,exponential,0.0
11.696969696969697,587.2727272727273,3.5164223869190097,kriging,,,exponential,0.0
11.797979797979798,587.2727272727273,3.5210673486539865,kriging,,,exponential,0.0
11.8989898989899,587.2727272727273,3.5257502686388316,kriging,,,exponential,0.0
12.0,587.2727272727273,3.5304704050471916,kriging,,,exponential,0.0
2.0,588.6868686868687,3.1972377373767262,kriging,,,exponential,0.0
2.101010101010101,588.6868686868687,3.1955059199409908,kriging,,,exponential,0.0
2.202020202020202,588.6868686868687,3.193859680446243,kriging,,,exponential,0.0
2.303030303030303,588.6868686868687,3.192299342650435,kriging,,,exponential,0.0
2.404040404040404,588.6868686868687,3.190825211722481,kriging,,,exponential,0.0
2.505050505050505,588.6868686868687,3.189437574338673,kriging,,,exponential,0.0
2.606060606060606,588.6868686868687,3.188136698784059,kriging,,,exponential,0.0
2.707070707070707,588.6868686868687,3.1869228350573615,kriging,,,exponential,0.0
2.808080808080808,588.6868686868687,3.185796214977638,kriging,,,exponential,0.0
2.909090909090909,588.6868686868687,3.184757052291305,kriging,,,exponential,0.0
