Time,Temperature,E_sigma,technique,kernel,smooth,variogram_model,nugget
5.737373737373737,522.2222222222222,2.076390778302669,kriging,,,exponential,0.0
5.838383838383838,522.2222222222222,2.0756957983817172,kriging,,,exponential,0.0
5.9393939393939394,522.2222222222222,2.075332734990303,kriging,,,exponential,0.0
6.040404040404041,522.2222222222222,2.075299382758182,kriging,,,exponential,0.0
6.141414141414141,522.2222222222222,2.075595539915471,kriging,,,exponential,0.0
6.242424242424242,522.2222222222222,2.0762230009878637,kriging,,,exponential,0.0
6.343434343434343,522.2222222222222,2.0771856211961954,kriging,,,exponential,0.0
6.444444444444445,522.2222222222222,2.078489443571788,kriging,,,exponential,0.0
6.545454545454545,522.2222222222222,2.0801428706430554,kriging,,,exponential,0.0
6.646464646464646,522.2222222222222,2.0821568550807634,kriging,,,exponential,0.0
6.747474747474747,522.2222222222222,2.084545078594327,kriging,,,exponential,0.0
6.848484848484849,522.2222222222222,2.087324086093377,kriging,,,exponential,0.0
6.94949494949495,522.2222222222222,2.0905133428613096,kriging,,,exponential,0.0
7.05050505050505,522.2222222222222,2.0941351861648316,kriging,,,exponential,0.0
7.151515151515151,522.2222222222222,2.0982146490407203,kriging,,,exponential,0.0
7.252525252525253,522.2222222222222,2.1027791424642452,kriging,,,exponential,0.0
7.353535353535354,522.2222222222222,2.1078579920533724,kriging,,,exponential,0.0
7.454545454545454,522.2222222222222,2.113481836136135,kriging,,,exponential,0.0
7.555555555555555,522.2222222222222,2.119681902573691,kriging,,,exponential,0.0
7.656565656565657,522.2222222222222,2.126489191347668,kriging,,,exponential,0.0
7.757575757575758,522.2222222222222,2.133933597790859,kriging,,,exponential,0.0
7.858585858585858,522.2222222222222,2.142043016784825,kriging,,,exponential,0.0
7.959595959595959,522.2222222222222,2.1508424707691534,kriging,,,exponential,0.0
8.06060606060606,522.2222222222222,2.160353303758547,kriging,,,exponential,0.0
8.161616161616163,522.2222222222222,2.1705924797883958,kriging,,,exponential,0.0
8.262626262626263,522.2222222222222,2.181572017658068,kriging,,,exponential,0.0
8.363636363636363,522.2222222222222,2.193298585138042,kriging,,,exponential,0.0
8.464646464646464,522.2222222222222,2.205773265779189,kriging,,,exponential,0.0
8.565656565656566,522.2222222222222,2.2189915010472734,kriging,,,exponential,0.0
8.666666666666668,522.2222222222222,2.232943200618826,kriging,,,exponential,0.0
8.767676767676768,522.2222222222222,2.2476130051148413,kriging,,,exponential,0.0
8.868686868686869,522.2222222222222,2.2629806788996008,kriging,,,exponential,0.0
8.969696969696969,522.2222222222222,2.2790216061629422,kriging,,,exponential,0.0
9.070707070707071,522.2222222222222,2.2957073613954586,kriging,,,exponential,0.0
9.171717171717171,522.2222222222222,2.313006325389702,kriging,,,exponential,0.0
9.272727272727273,522.2222222222222,2.330884319709822,kriging,,,exponential,0.0
9.373737373737374,522.2222222222222,2.349305235718558,kriging,,,exponential,0.0
9.474747474747474,522.2222222222222,2.3682316382525337,kriging,,,exponential,0.0
9.575757575757574,522.2222222222222,2.3876253284364983,kriging,,,exponential,0.0
9.676767676767676,522.2222222222222,2.407447854534693,kriging,,,exponential,0.0
