Time,Temperature,HV_sigma,technique,kernel,smooth,variogram_model,nugget
3.515151515151515,563.2323232323232,60.65137345109307,kriging,,,spherical,0.0
3.616161616161616,563.2323232323232,60.638685309534885,kriging,,,spherical,0.0
3.717171717171717,563.2323232323232,60.6266704980273,kriging,,,spherical,0.0
3.8181818181818183,563.2323232323232,60.61533006843932,kriging,,,spherical,0.0
3.919191919191919,563.2323232323232,60.604665022361104,kriging,,,spherical,0.0
4.020202020202021,563.2323232323232,60.594676310843354,kriging,,,spherical,0.0
4.121212121212121,563.2323232323232,60.585364834140414,kriging,,,spherical,0.0
4.222222222222222,563.2323232323232,60.576731441471374,kriging,,,spherical,0.0
4.3232323232323235,563.2323232323232,60.56877693078894,kriging,,,spherical,0.0
4.424242424242424,563.2323232323232,60.56150204856773,kriging,,,spherical,0.0
4.525252525252525,563.2323232323232,60.5549074895953,kriging,,,spherical,0.0
4.626262626262626,563.2323232323232,60.54899389678609,kriging,,,spherical,0.0
4.727272727272727,563.2323232323232,60.543761861001904,kriging,,,spherical,0.0
4.828282828282829,563.2323232323232,60.539211920885776,kriging,,,spherical,0.0
4.929292929292929,563.2323232323232,60.53534456271244,kriging,,,spherical,0.0
5.03030303030303,563.2323232323232,60.532160220247036,kriging,,,spherical,0.0
5.1313131313131315,563.2323232323232,60.529659274621395,kriging,,,spherical,0.0
5.232323232323232,563.2323232323232,60.527842054219086,kriging,,,spherical,0.0
5.333333333333334,563.2323232323232,60.526708834577605,kriging,,,spherical,0.0
5.434343434343434,563.2323232323232,60.52625983830179,kriging,,,spherical,0.0
5.5353535353535355,563.2323232323232,60.52649523499061,kriging,,,spherical,0.0
5.636363636363637,563.2323232323232,60.52741514117609,kriging,,,spherical,0.0
5.737373737373737,563.2323232323232,60.5290196202804,kriging,,,spherical,0.0
5.838383838383838,563.2323232323232,60.531308682577226,kriging,,,spherical,0.0
5.9393939393939394,563.2323232323232,60.534282285179046,kriging,,,spherical,0.0
6.040404040404041,563.2323232323232,60.537940332025826,kriging,,,spherical,0.0
6.141414141414141,563.2323232323232,60.54228267389254,kriging,,,spherical,0.0
6.242424242424242,563.2323232323232,60.547309108411326,kriging,,,spherical,0.0
6.343434343434343,563.2323232323232,60.553019380104566,kriging,,,spherical,0.0
6.444444444444445,563.2323232323232,60.55941318043165,kriging,,,spherical,0.0
6.545454545454545,563.2323232323232,60.566490147850665,kriging,,,spherical,0.0
6.646464646464646,563.2323232323232,60.57424986788971,kriging,,,spherical,0.0
6.747474747474747,563.2323232323232,60.58269187323683,kriging,,,spherical,0.0
6.848484848484849,563.2323232323232,60.591815643839716,kriging,,,spherical,0.0
6.94949494949495,563.2323232323232,60.60162060701698,kriging,,,spherical,0.0
7.05050505050505,563.2323232323232,60.61210613758785,kriging,,,spherical,0.0
7.151515151515151,563.2323232323232,60.62327155801092,kriging,,,spherical,0.0
7.252525252525253,563.2323232323232,60.63511613853733,kriging,,,spherical,0.0
7.353535353535354,563.2323232323232,60.6476390973748,kriging,,,spherical,0.0
7.454545454545454,563.2323232323232,60.66083960086928,kriging,,,spherical,0.0
7.555555555555555,563.2323232323232,60.674716763696104,kriging,,,spherical,0.0
7.656565656565657,563.2323232323232,60.68926964906286,kriging,,,spherical,0.0
7.757575757575758,563.2323232323232,60.704497268928776,kriging,,,spherical,0.0
7.858585858585858,563.2323232323232,60.72039858423227,kriging,,,spherical,0.0
7.959595959595959,563.2323232323232,60.736972505135384,kriging,,,spherical,0.0
8.06060606060606,563.2323232323232,60.7542178912786,kriging,,,spherical,0.0
8.161616161616163,563.2323232323232,60.77213355204541,kriging,,,spherical,0.0
8.262626262626263,563.2323232323232,60.79071824684592,kriging,,,spherical,0.0
8.363636363636363,563.2323232323232,60.80997068540344,kriging,,,spherical,0.0
8.464646464646464,563.2323232323232,60.82988952806169,kriging,,,spherical,0.0
8.565656565656566,563.2323232323232,60.850473386099594,kriging,,,spherical,0.0
8.666666666666668,563.2323232323232,60.871720822056865,kriging,,,spherical,0.0
8.767676767676768,563.2323232323232,60.893630350073146,kriging,,,spherical,0.0
